Experiment,SiteYear,Trialtype,PlotBarcode,Column,Row,Genotype,Zad
Brocklesby,2021,21WS0E,YVDR-01-053,1,53,18Y437-002,
Brocklesby,2021,21WS0E,YVDR-01-054,1,54,18Y1140-016,
Brocklesby,2021,21WS0E,YVDR-01-055,1,55,19W012-032,
Brocklesby,2021,21WS0E,YVDR-01-056,1,56,19W078-011,
Brocklesby,2021,21WS0E,YVDR-01-057,1,57,19W019-023,
Brocklesby,2021,21WS0E,YVDR-01-058,1,58,18Y370-002,
Brocklesby,2021,21WS0E,YVDR-01-059,1,59,19W014-027,
Brocklesby,2021,21WS0E,YVDR-01-060,1,60,18Y1138-012,
Brocklesby,2021,21WS0E,YVDR-01-061,1,61,19W016-027,
Brocklesby,2021,21WS0E,YVDR-01-062,1,62,18Y449-017,
Brocklesby,2021,21WS0E,YVDR-01-063,1,63,18Y452-001,
Brocklesby,2021,21WS0E,YVDR-01-064,1,64,19W028-016,
Brocklesby,2021,21WS0E,YVDR-01-065,1,65,19W024-003,
Brocklesby,2021,21WS0E,YVDR-01-066,1,66,17Y514-026,
Brocklesby,2021,21WS0E,YVDR-01-067,1,67,18Y1225-034,
Brocklesby,2021,21WS0E,YVDR-01-068,1,68,18Y443-023,
Brocklesby,2021,21WS0E,YVDR-01-069,1,69,19W036-022,
Brocklesby,2021,21WS0E,YVDR-01-070,1,70,EGA Gregory,
Brocklesby,2021,21WS0E,YVDR-01-071,1,71,Axe,
Brocklesby,2021,21WS0E,YVDR-01-072,1,72,18Y457-007,
Brocklesby,2021,21WS0E,YVDR-01-073,1,73,17Y480-024,
Brocklesby,2021,21WS0E,YVDR-01-074,1,74,19W010-028,
Brocklesby,2021,21WS0E,YVDR-01-075,1,75,19W029-038,
Brocklesby,2021,21WS0E,YVDR-01-076,1,76,18Y810-031,
Brocklesby,2021,21WS0E,YVDR-01-077,1,77,18Y351-012,
Brocklesby,2021,21WS0E,YVDR-01-078,1,78,18Y450-027,
Brocklesby,2021,21WS0E,YVDR-01-079,1,79,Chief CL Plus,
Brocklesby,2021,21WS0E,YVDR-01-080,1,80,19W017-080,
Brocklesby,2021,21WS0E,YVDR-01-081,1,81,19W143-5017,
Brocklesby,2021,21WS0E,YVDR-01-082,1,82,18Y1210-008,
Brocklesby,2021,21WS0E,YVDR-01-083,1,83,18Y1094-014,
Brocklesby,2021,21WS0E,YVDR-01-084,1,84,18Y1145B-005,
Brocklesby,2021,21WS0E,YVDR-01-085,1,85,18Y380-004,
Brocklesby,2021,21WS0E,YVDR-01-086,1,86,18Y1118-015,
Brocklesby,2021,21WS0E,YVDR-01-087,1,87,19W180-011,
Brocklesby,2021,21WS0E,YVDR-01-088,1,88,RockStar,
Brocklesby,2021,21WS0E,YVDR-01-089,1,89,18Y722-5001,
Brocklesby,2021,21WS0E,YVDR-01-090,1,90,19W143-5024,
Brocklesby,2021,21WS0E,YVDR-01-091,1,91,19W035-013,
Brocklesby,2021,21WS0E,YVDR-01-092,1,92,18Y450-009,
Brocklesby,2021,21WS0E,YVDR-01-093,1,93,19W027-020,
Brocklesby,2021,21WS0E,YVDR-01-094,1,94,18Y379-013,
Brocklesby,2021,21WS0E,YVDR-01-095,1,95,19W244-5029,
Brocklesby,2021,21WS0E,YVDR-01-096,1,96,Illabo,
Brocklesby,2021,21WS0E,YVDR-02-001,2,1,Stealth,
Brocklesby,2021,21WS0E,YVDR-02-002,2,2,Corack,
Brocklesby,2021,21WS0E,YVDR-02-003,2,3,18Y452-015,
Brocklesby,2021,21WS0E,YVDR-02-004,2,4,18Y1231-012,
Brocklesby,2021,21WS0E,YVDR-02-005,2,5,Magenta,
Brocklesby,2021,21WS0E,YVDR-02-006,2,6,19W243-5051,
Brocklesby,2021,21WS0E,YVDR-02-007,2,7,18Y375-015,
Brocklesby,2021,21WS0E,YVDR-02-008,2,8,18Y359-010,
Brocklesby,2021,21WS0E,YVDR-02-009,2,9,19W010-027,
Brocklesby,2021,21WS0E,YVDR-02-010,2,10,Condo,
Brocklesby,2021,21WS0E,YVDR-02-011,2,11,19W021-015,
Brocklesby,2021,21WS0E,YVDR-02-012,2,12,18Y365-016,
Brocklesby,2021,21WS0E,YVDR-02-013,2,13,18Y1145B-018,
Brocklesby,2021,21WS0E,YVDR-02-014,2,14,18Y1134-026,
Brocklesby,2021,21WS0E,YVDR-02-015,2,15,19W083-066,
Brocklesby,2021,21WS0E,YVDR-02-016,2,16,Cutlass,
Brocklesby,2021,21WS0E,YVDR-02-017,2,17,18Y602-5049,
Brocklesby,2021,21WS0E,YVDR-02-018,2,18,18Y351-016,
Brocklesby,2021,21WS0E,YVDR-02-019,2,19,18Y810-059,
Brocklesby,2021,21WS0E,YVDR-02-020,2,20,18Y1101-016,
Brocklesby,2021,21WS0E,YVDR-02-021,2,21,17Y482-023,
Brocklesby,2021,21WS0E,YVDR-02-022,2,22,19W088-044,
Brocklesby,2021,21WS0E,YVDR-02-023,2,23,19W017-051,
Brocklesby,2021,21WS0E,YVDR-02-024,2,24,19W011-026,
Brocklesby,2021,21WS0E,YVDR-02-025,2,25,Scepter,
Brocklesby,2021,21WS0E,YVDR-02-026,2,26,18Y392-029,
Brocklesby,2021,21WS0E,YVDR-02-027,2,27,19W009-015,
Brocklesby,2021,21WS0E,YVDR-02-028,2,28,18Y381-005,
Brocklesby,2021,21WS0E,YVDR-02-029,2,29,19W024-046,
Brocklesby,2021,21WS0E,YVDR-02-030,2,30,18Y409-013,
Brocklesby,2021,21WS0E,YVDR-02-031,2,31,18Y1097-031,
Brocklesby,2021,21WS0E,YVDR-02-032,2,32,19W244-5051,
Brocklesby,2021,21WS0E,YVDR-02-033,2,33,Beckom,
Brocklesby,2021,21WS0E,YVDR-02-034,2,34,18Y437-010,
Brocklesby,2021,21WS0E,YVDR-02-035,2,35,18Y734-020,
Brocklesby,2021,21WS0E,YVDR-02-036,2,36,19W016-056,
Brocklesby,2021,21WS0E,YVDR-02-037,2,37,19W031-008,
Brocklesby,2021,21WS0E,YVDR-02-038,2,38,18Y1095-012,
Brocklesby,2021,21WS0E,YVDR-02-039,2,39,18Y459-009,
Brocklesby,2021,21WS0E,YVDR-02-040,2,40,18Y1099-019,
Brocklesby,2021,21WS0E,YVDR-02-041,2,41,18Y1225-029,
Brocklesby,2021,21WS0E,YVDR-02-042,2,42,18Y352-003,
Brocklesby,2021,21WS0E,YVDR-02-043,2,43,19W016-034,
Brocklesby,2021,21WS0E,YVDR-02-044,2,44,18Y812-034,
Brocklesby,2021,21WS0E,YVDR-02-045,2,45,18Y370-019,
Brocklesby,2021,21WS0E,YVDR-02-046,2,46,19W015-002,
Brocklesby,2021,21WS0E,YVDR-02-047,2,47,18Y1145B-019,
Brocklesby,2021,21WS0E,YVDR-02-048,2,48,19W034-071,
Brocklesby,2021,21WS0E,YVDR-02-049,2,49,18Y457-015,
Brocklesby,2021,21WS0E,YVDR-02-050,2,50,18Y1179-011,
Brocklesby,2021,21WS0E,YVDR-02-051,2,51,18Y1132-021,
Brocklesby,2021,21WS0E,YVDR-02-052,2,52,18Y433-011,
Brocklesby,2021,21WS0E,YVDR-02-053,2,53,19W140-012,
Brocklesby,2021,21WS0E,YVDR-02-054,2,54,19W017-060,
Brocklesby,2021,21WS0E,YVDR-02-055,2,55,19W207-5010,
Brocklesby,2021,21WS0E,YVDR-02-056,2,56,17Y496-018,
Brocklesby,2021,21WS0E,YVDR-02-057,2,57,19W243-5022,
Brocklesby,2021,21WS0E,YVDR-02-058,2,58,19W101-002,
Brocklesby,2021,21WS0E,YVDR-02-059,2,59,19W035-070,
Brocklesby,2021,21WS0E,YVDR-02-060,2,60,19W018-074,
Brocklesby,2021,21WS0E,YVDR-02-061,2,61,18Y1276-003,
Brocklesby,2021,21WS0E,YVDR-02-062,2,62,17Y512-001,
Brocklesby,2021,21WS0E,YVDR-02-063,2,63,19W094-041,
Brocklesby,2021,21WS0E,YVDR-02-064,2,64,18Y392-046,
Brocklesby,2021,21WS0E,YVDR-02-065,2,65,18Y811-011,
Brocklesby,2021,21WS0E,YVDR-02-066,2,66,19W029-025,
Brocklesby,2021,21WS0E,YVDR-02-067,2,67,19W101-5029,
Brocklesby,2021,21WS0E,YVDR-02-068,2,68,18Y410-020,
Brocklesby,2021,21WS0E,YVDR-02-069,2,69,18Y442-002,
Brocklesby,2021,21WS0E,YVDR-02-070,2,70,19W022-019,
Brocklesby,2021,21WS0E,YVDR-02-071,2,71,19W004-014,
Brocklesby,2021,21WS0E,YVDR-02-072,2,72,18Y1112-010,
Brocklesby,2021,21WS0E,YVDR-02-073,2,73,19W028-035,
Brocklesby,2021,21WS0E,YVDR-02-074,2,74,18Y447-030,
Brocklesby,2021,21WS0E,YVDR-02-075,2,75,17Y334-030,
Brocklesby,2021,21WS0E,YVDR-02-076,2,76,19W013-006,
Brocklesby,2021,21WS0E,YVDR-02-077,2,77,18Y812-017,
Brocklesby,2021,21WS0E,YVDR-02-078,2,78,19W030-007,
Brocklesby,2021,21WS0E,YVDR-02-079,2,79,19W036-025,
Brocklesby,2021,21WS0E,YVDR-02-080,2,80,Chief CL Plus,
Brocklesby,2021,21WS0E,YVDR-02-081,2,81,19W083-047,
Brocklesby,2021,21WS0E,YVDR-02-082,2,82,19W068-034,
Brocklesby,2021,21WS0E,YVDR-02-083,2,83,Valiant CL Plus,
Brocklesby,2021,21WS0E,YVDR-02-084,2,84,18Y362-008,
Brocklesby,2021,21WS0E,YVDR-02-085,2,85,18Y511-001,
Brocklesby,2021,21WS0E,YVDR-02-086,2,86,18Y355-013,
Brocklesby,2021,21WS0E,YVDR-02-087,2,87,18Y597-5022,
Brocklesby,2021,21WS0E,YVDR-02-088,2,88,18Y728-003,
Brocklesby,2021,21WS0E,YVDR-02-089,2,89,19W143-5012,
Brocklesby,2021,21WS0E,YVDR-02-090,2,90,18Y1177-033,
Brocklesby,2021,21WS0E,YVDR-02-091,2,91,19W019-038,
Brocklesby,2021,21WS0E,YVDR-02-092,2,92,18Y1140-031,
Brocklesby,2021,21WS0E,YVDR-02-093,2,93,18Y344-005,
Brocklesby,2021,21WS0E,YVDR-02-094,2,94,17Y504-025,
Brocklesby,2021,21WS0E,YVDR-02-095,2,95,18Y1103-004,
Brocklesby,2021,21WS0E,YVDR-02-096,2,96,Vixen,
Brocklesby,2021,21WS0E,YVDR-03-001,3,1,Sunmaster,
Brocklesby,2021,21WS0E,YVDR-03-002,3,2,18Y1177-018,
Brocklesby,2021,21WS0E,YVDR-03-003,3,3,19W073-025,
Brocklesby,2021,21WS0E,YVDR-03-004,3,4,Vixen,
Brocklesby,2021,21WS0E,YVDR-03-005,3,5,18Y1088-013,
Brocklesby,2021,21WS0E,YVDR-03-006,3,6,17Y513-027,
Brocklesby,2021,21WS0E,YVDR-03-007,3,7,19W011-022,
Brocklesby,2021,21WS0E,YVDR-03-008,3,8,19W244-5028,
Brocklesby,2021,21WS0E,YVDR-03-009,3,9,18Y812-007,
Brocklesby,2021,21WS0E,YVDR-03-010,3,10,18Y810-005,
Brocklesby,2021,21WS0E,YVDR-03-011,3,11,18Y350-016,
Brocklesby,2021,21WS0E,YVDR-03-012,3,12,17Y514-018,
Brocklesby,2021,21WS0E,YVDR-03-013,3,13,19W019-024,
Brocklesby,2021,21WS0E,YVDR-03-014,3,14,17Y334-016,
Brocklesby,2021,21WS0E,YVDR-03-015,3,15,19W101-5034,
Brocklesby,2021,21WS0E,YVDR-03-016,3,16,18Y379-024,
Brocklesby,2021,21WS0E,YVDR-03-017,3,17,18Y391-015,
Brocklesby,2021,21WS0E,YVDR-03-018,3,18,18Y1132-019,
Brocklesby,2021,21WS0E,YVDR-03-019,3,19,19W017-001,
Brocklesby,2021,21WS0E,YVDR-03-020,3,20,Devil,
Brocklesby,2021,21WS0E,YVDR-03-021,3,21,Scepter,
Brocklesby,2021,21WS0E,YVDR-03-022,3,22,18Y391-006,
Brocklesby,2021,21WS0E,YVDR-03-023,3,23,19W018-001,
Brocklesby,2021,21WS0E,YVDR-03-024,3,24,18Y1231-052,
Brocklesby,2021,21WS0E,YVDR-03-025,3,25,Cutlass,
Brocklesby,2021,21WS0E,YVDR-03-026,3,26,19W010-026,
Brocklesby,2021,21WS0E,YVDR-03-027,3,27,18Y1112-015,
Brocklesby,2021,21WS0E,YVDR-03-028,3,28,18Y460-002,
Brocklesby,2021,21WS0E,YVDR-03-029,3,29,19W034-068,
Brocklesby,2021,21WS0E,YVDR-03-030,3,30,18Y1177-023,
Brocklesby,2021,21WS0E,YVDR-03-031,3,31,19W140-022,
Brocklesby,2021,21WS0E,YVDR-03-032,3,32,18Y1097-030,
Brocklesby,2021,21WS0E,YVDR-03-033,3,33,18Y453-007,
Brocklesby,2021,21WS0E,YVDR-03-034,3,34,18Y722-5014,
Brocklesby,2021,21WS0E,YVDR-03-035,3,35,19W024-047,
Brocklesby,2021,21WS0E,YVDR-03-036,3,36,18Y1118-028,
Brocklesby,2021,21WS0E,YVDR-03-037,3,37,18Y448-010,
Brocklesby,2021,21WS0E,YVDR-03-038,3,38,19W140-5010,
Brocklesby,2021,21WS0E,YVDR-03-039,3,39,19W009-020,
Brocklesby,2021,21WS0E,YVDR-03-040,3,40,18Y1231-024,
Brocklesby,2021,21WS0E,YVDR-03-041,3,41,Scout,
Brocklesby,2021,21WS0E,YVDR-03-042,3,42,19W097-031,
Brocklesby,2021,21WS0E,YVDR-03-043,3,43,Mace,
Brocklesby,2021,21WS0E,YVDR-03-044,3,44,18Y372-007,
Brocklesby,2021,21WS0E,YVDR-03-045,3,45,19W020-001,
Brocklesby,2021,21WS0E,YVDR-03-046,3,46,19W021-028,
Brocklesby,2021,21WS0E,YVDR-03-047,3,47,18Y361-008,
Brocklesby,2021,21WS0E,YVDR-03-048,3,48,18Y438-020,
Brocklesby,2021,21WS0E,YVDR-03-049,3,49,Trojan,
Brocklesby,2021,21WS0E,YVDR-03-050,3,50,19W083-050,
Brocklesby,2021,21WS0E,YVDR-03-051,3,51,18Y1095-067,
Brocklesby,2021,21WS0E,YVDR-03-052,3,52,18Y1092-016,
Brocklesby,2021,21WS0E,YVDR-03-053,3,53,18Y1181-5008,
Brocklesby,2021,21WS0E,YVDR-03-054,3,54,18Y404-015,
Brocklesby,2021,21WS0E,YVDR-03-055,3,55,18Y442-020,
Brocklesby,2021,21WS0E,YVDR-03-056,3,56,19W016-009,
Brocklesby,2021,21WS0E,YVDR-03-057,3,57,19W088-025,
Brocklesby,2021,21WS0E,YVDR-03-058,3,58,19W036-075,
Brocklesby,2021,21WS0E,YVDR-03-059,3,59,19W015-018,
Brocklesby,2021,21WS0E,YVDR-03-060,3,60,18Y381-010,
Brocklesby,2021,21WS0E,YVDR-03-061,3,61,19W036-076,
Brocklesby,2021,21WS0E,YVDR-03-062,3,62,18Y433-020,
Brocklesby,2021,21WS0E,YVDR-03-063,3,63,18Y412-017,
Brocklesby,2021,21WS0E,YVDR-03-064,3,64,19W035-050,
Brocklesby,2021,21WS0E,YVDR-03-065,3,65,Magenta,
Brocklesby,2021,21WS0E,YVDR-03-066,3,66,17Y488-019,
Brocklesby,2021,21WS0E,YVDR-03-067,3,67,18Y1168-5011,
Brocklesby,2021,21WS0E,YVDR-03-068,3,68,Lancer,
Brocklesby,2021,21WS0E,YVDR-03-069,3,69,18Y734-004,
Brocklesby,2021,21WS0E,YVDR-03-070,3,70,18Y1145B-042,
Brocklesby,2021,21WS0E,YVDR-03-071,3,71,18Y1133-025,
Brocklesby,2021,21WS0E,YVDR-03-072,3,72,19W027-010,
Brocklesby,2021,21WS0E,YVDR-03-073,3,73,18Y1134-016,
Brocklesby,2021,21WS0E,YVDR-03-074,3,74,19W031-067,
Brocklesby,2021,21WS0E,YVDR-03-075,3,75,18Y449-007,
Brocklesby,2021,21WS0E,YVDR-03-076,3,76,Valiant CL Plus,
Brocklesby,2021,21WS0E,YVDR-03-077,3,77,18Y457-013,
Brocklesby,2021,21WS0E,YVDR-03-078,3,78,18Y354-006,
Brocklesby,2021,21WS0E,YVDR-03-079,3,79,18Y372-020,
Brocklesby,2021,21WS0E,YVDR-03-080,3,80,18Y811-007,
Brocklesby,2021,21WS0E,YVDR-03-081,3,81,18Y811-077,
Brocklesby,2021,21WS0E,YVDR-03-082,3,82,18Y392-011,
Brocklesby,2021,21WS0E,YVDR-03-083,3,83,17Y480-009,
Brocklesby,2021,21WS0E,YVDR-03-084,3,84,18Y349-012,
Brocklesby,2021,21WS0E,YVDR-03-085,3,85,18Y1130-015,
Brocklesby,2021,21WS0E,YVDR-03-086,3,86,19W007-024,
Brocklesby,2021,21WS0E,YVDR-03-087,3,87,18Y1101-027,
Brocklesby,2021,21WS0E,YVDR-03-088,3,88,18Y450-024,
Brocklesby,2021,21WS0E,YVDR-03-089,3,89,19W029-010,
Brocklesby,2021,21WS0E,YVDR-03-090,3,90,18Y1103-032,
Brocklesby,2021,21WS0E,YVDR-03-091,3,91,19W243-5047,
Brocklesby,2021,21WS0E,YVDR-03-092,3,92,18Y733-002,
Brocklesby,2021,21WS0E,YVDR-03-093,3,93,18Y1090-002,
Brocklesby,2021,21WS0E,YVDR-03-094,3,94,DS Pascal,
Brocklesby,2021,21WS0E,YVDR-03-095,3,95,18Y1225-038,
Brocklesby,2021,21WS0E,YVDR-03-096,3,96,Stealth,
Brocklesby,2021,21WS0E,YVDR-04-001,4,1,Sunvale,
Brocklesby,2021,21WS0E,YVDR-04-002,4,2,19W018-048,
Brocklesby,2021,21WS0E,YVDR-04-003,4,3,18Y355-020,
Brocklesby,2021,21WS0E,YVDR-04-004,4,4,18Y460-039,
Brocklesby,2021,21WS0E,YVDR-04-005,4,5,18Y460-042,
Brocklesby,2021,21WS0E,YVDR-04-006,4,6,19W025-017,
Brocklesby,2021,21WS0E,YVDR-04-007,4,7,18Y1145A-034,
Brocklesby,2021,21WS0E,YVDR-04-008,4,8,18Y410-003,
Brocklesby,2021,21WS0E,YVDR-04-009,4,9,18Y370-012,
Brocklesby,2021,21WS0E,YVDR-04-010,4,10,18Y443-015,
Brocklesby,2021,21WS0E,YVDR-04-011,4,11,19W016-018,
Brocklesby,2021,21WS0E,YVDR-04-012,4,12,19W014-013,
Brocklesby,2021,21WS0E,YVDR-04-013,4,13,18Y733-023,
Brocklesby,2021,21WS0E,YVDR-04-014,4,14,19W243-5053,
Brocklesby,2021,21WS0E,YVDR-04-015,4,15,18Y603-5029,
Brocklesby,2021,21WS0E,YVDR-04-016,4,16,18Y1103-003,
Brocklesby,2021,21WS0E,YVDR-04-017,4,17,19W027-025,
Brocklesby,2021,21WS0E,YVDR-04-018,4,18,18Y1101-033,
Brocklesby,2021,21WS0E,YVDR-04-019,4,19,18Y1211-019,
Brocklesby,2021,21WS0E,YVDR-04-020,4,20,19W022-008,
Brocklesby,2021,21WS0E,YVDR-04-021,4,21,19W029-020,
Brocklesby,2021,21WS0E,YVDR-04-022,4,22,19W035-009,
Brocklesby,2021,21WS0E,YVDR-04-023,4,23,18Y436-5007,
Brocklesby,2021,21WS0E,YVDR-04-024,4,24,19W017-066,
Brocklesby,2021,21WS0E,YVDR-04-025,4,25,18Y382-009,
Brocklesby,2021,21WS0E,YVDR-04-026,4,26,17Y495-004,
Brocklesby,2021,21WS0E,YVDR-04-027,4,27,19W083-039,
Brocklesby,2021,21WS0E,YVDR-04-028,4,28,18Y811-113,
Brocklesby,2021,21WS0E,YVDR-04-029,4,29,19W036-009,
Brocklesby,2021,21WS0E,YVDR-04-030,4,30,19W088-038,
Brocklesby,2021,21WS0E,YVDR-04-031,4,31,19W010-006,
Brocklesby,2021,21WS0E,YVDR-04-032,4,32,18Y1088-006,
Brocklesby,2021,21WS0E,YVDR-04-033,4,33,19W143-5009,
Brocklesby,2021,21WS0E,YVDR-04-034,4,34,19W013-022,
Brocklesby,2021,21WS0E,YVDR-04-035,4,35,19W031-024,
Brocklesby,2021,21WS0E,YVDR-04-036,4,36,Valiant CL Plus,
Brocklesby,2021,21WS0E,YVDR-04-037,4,37,19W073-027,
Brocklesby,2021,21WS0E,YVDR-04-038,4,38,18Y443-027,
Brocklesby,2021,21WS0E,YVDR-04-039,4,39,19W244-5022,
Brocklesby,2021,21WS0E,YVDR-04-040,4,40,19W034-030,
Brocklesby,2021,21WS0E,YVDR-04-041,4,41,18Y392-003,
Brocklesby,2021,21WS0E,YVDR-04-042,4,42,18Y364-011,
Brocklesby,2021,21WS0E,YVDR-04-043,4,43,19W036-047,
Brocklesby,2021,21WS0E,YVDR-04-044,4,44,18Y410-011,
Brocklesby,2021,21WS0E,YVDR-04-045,4,45,19W101-5027,
Brocklesby,2021,21WS0E,YVDR-04-046,4,46,18Y812-059,
Brocklesby,2021,21WS0E,YVDR-04-047,4,47,18Y384-008,
Brocklesby,2021,21WS0E,YVDR-04-048,4,48,19W017-064,
Brocklesby,2021,21WS0E,YVDR-04-049,4,49,19W101-5039,
Brocklesby,2021,21WS0E,YVDR-04-050,4,50,Spitfire,
Brocklesby,2021,21WS0E,YVDR-04-051,4,51,19W004-029,
Brocklesby,2021,21WS0E,YVDR-04-052,4,52,Cutlass,
Brocklesby,2021,21WS0E,YVDR-04-053,4,53,18Y1092-023,
Brocklesby,2021,21WS0E,YVDR-04-054,4,54,18Y812-012,
Brocklesby,2021,21WS0E,YVDR-04-055,4,55,18Y811-068,
Brocklesby,2021,21WS0E,YVDR-04-056,4,56,EGA Gregory,
Brocklesby,2021,21WS0E,YVDR-04-057,4,57,18Y349-029,
Brocklesby,2021,21WS0E,YVDR-04-058,4,58,19W030-034,
Brocklesby,2021,21WS0E,YVDR-04-059,4,59,18Y733-025,
Brocklesby,2021,21WS0E,YVDR-04-060,4,60,19W083-054,
Brocklesby,2021,21WS0E,YVDR-04-061,4,61,18Y602-5056,
Brocklesby,2021,21WS0E,YVDR-04-062,4,62,18Y1179-021,
Brocklesby,2021,21WS0E,YVDR-04-063,4,63,19W096-008,
Brocklesby,2021,21WS0E,YVDR-04-064,4,64,18Y437-007,
Brocklesby,2021,21WS0E,YVDR-04-065,4,65,18Y438-010,
Brocklesby,2021,21WS0E,YVDR-04-066,4,66,18Y1095-006,
Brocklesby,2021,21WS0E,YVDR-04-067,4,67,17Y334-007,
Brocklesby,2021,21WS0E,YVDR-04-068,4,68,19W020-023,
Brocklesby,2021,21WS0E,YVDR-04-069,4,69,18Y349-018,
Brocklesby,2021,21WS0E,YVDR-04-070,4,70,19W244-5005,
Brocklesby,2021,21WS0E,YVDR-04-071,4,71,18Y511-136,
Brocklesby,2021,21WS0E,YVDR-04-072,4,72,19W034-017,
Brocklesby,2021,21WS0E,YVDR-04-073,4,73,19W021-020,
Brocklesby,2021,21WS0E,YVDR-04-074,4,74,19W007-004,
Brocklesby,2021,21WS0E,YVDR-04-075,4,75,18Y1145A-031,
Brocklesby,2021,21WS0E,YVDR-04-076,4,76,19W140-5046,
Brocklesby,2021,21WS0E,YVDR-04-077,4,77,19W024-075,
Brocklesby,2021,21WS0E,YVDR-04-078,4,78,Scout,
Brocklesby,2021,21WS0E,YVDR-04-079,4,79,18Y374-020,
Brocklesby,2021,21WS0E,YVDR-04-080,4,80,18Y1094-022,
Brocklesby,2021,21WS0E,YVDR-04-081,4,81,18Y1090-030,
Brocklesby,2021,21WS0E,YVDR-04-082,4,82,18Y374-003,
Brocklesby,2021,21WS0E,YVDR-04-083,4,83,18Y1231-033,
Brocklesby,2021,21WS0E,YVDR-04-084,4,84,19W243-027,
Brocklesby,2021,21WS0E,YVDR-04-085,4,85,18Y350-002,
Brocklesby,2021,21WS0E,YVDR-04-086,4,86,18Y1177-014,
Brocklesby,2021,21WS0E,YVDR-04-087,4,87,19W035-044,
Brocklesby,2021,21WS0E,YVDR-04-088,4,88,19W012-023,
Brocklesby,2021,21WS0E,YVDR-04-089,4,89,18Y460-007,
Brocklesby,2021,21WS0E,YVDR-04-090,4,90,18Y450-015,
