Experiment,SiteYear,Trialtype,PlotBarcode,Column,Row,Genotype,Zad
Harden,2021,21WS0E,YPBZ-01-047,1,47,18Y362-014,
Harden,2021,21WS0E,YPBZ-01-048,1,48,19W009-035,
Harden,2021,21WS0E,YPBZ-01-049,1,49,18Y440-017,
Harden,2021,21WS0E,YPBZ-01-050,1,50,19W029-028,
Harden,2021,21WS0E,YPBZ-01-051,1,51,18Y349-014,
Harden,2021,21WS0E,YPBZ-01-052,1,52,17Y513-015,
Harden,2021,21WS0E,YPBZ-01-053,1,53,18Y1118-014,
Harden,2021,21WS0E,YPBZ-01-054,1,54,18Y1168-5003,
Harden,2021,21WS0E,YPBZ-01-055,1,55,19W010-004,
Harden,2021,21WS0E,YPBZ-01-056,1,56,19W083-020,
Harden,2021,21WS0E,YPBZ-01-057,1,57,19W244-5038,
Harden,2021,21WS0E,YPBZ-01-058,1,58,18Y811-035,
Harden,2021,21WS0E,YPBZ-01-059,1,59,Mace,
Harden,2021,21WS0E,YPBZ-01-060,1,60,19W014-035,
Harden,2021,21WS0E,YPBZ-01-061,1,61,19W034-004,
Harden,2021,21WS0E,YPBZ-01-062,1,62,18Y1231-059,
Harden,2021,21WS0E,YPBZ-01-063,1,63,18Y380-009,
Harden,2021,21WS0E,YPBZ-01-064,1,64,18Y1094-009,
Harden,2021,21WS0E,YPBZ-01-065,1,65,18Y1145A-037,
Harden,2021,21WS0E,YPBZ-01-066,1,66,19W243-5060,
Harden,2021,21WS0E,YPBZ-01-067,1,67,19W204-5029,
Harden,2021,21WS0E,YPBZ-01-068,1,68,19W034-037,
Harden,2021,21WS0E,YPBZ-01-069,1,69,18Y448-025,
Harden,2021,21WS0E,YPBZ-01-070,1,70,18Y433-001,
Harden,2021,21WS0E,YPBZ-01-071,1,71,19W083-008,
Harden,2021,21WS0E,YPBZ-01-072,1,72,18Y372-016,
Harden,2021,21WS0E,YPBZ-01-073,1,73,18Y447-010,
Harden,2021,21WS0E,YPBZ-01-074,1,74,19W073-038,
Harden,2021,21WS0E,YPBZ-01-075,1,75,18Y1225-042,
Harden,2021,21WS0E,YPBZ-01-076,1,76,18Y438-014,
Harden,2021,21WS0E,YPBZ-01-077,1,77,Spitfire,
Harden,2021,21WS0E,YPBZ-01-078,1,78,18Y448-021,
Harden,2021,21WS0E,YPBZ-01-079,1,79,18Y391-017,
Harden,2021,21WS0E,YPBZ-01-080,1,80,18Y597-5020,
Harden,2021,21WS0E,YPBZ-01-081,1,81,18Y459-002,
Harden,2021,21WS0E,YPBZ-01-082,1,82,18Y1181-005,
Harden,2021,21WS0E,YPBZ-01-083,1,83,18Y1145B-009,
Harden,2021,21WS0E,YPBZ-01-084,1,84,18Y382-003,
Harden,2021,21WS0E,YPBZ-01-085,1,85,19W016-078,
Harden,2021,21WS0E,YPBZ-01-086,1,86,17Y495-018,
Harden,2021,21WS0E,YPBZ-01-087,1,87,18Y1211-028,
Harden,2021,21WS0E,YPBZ-01-088,1,88,18Y1132-027,
Harden,2021,21WS0E,YPBZ-01-089,1,89,19W004-017,
Harden,2021,21WS0E,YPBZ-01-090,1,90,18Y1255-032,
Harden,2021,21WS0E,YPBZ-01-091,1,91,18Y352-005,
Harden,2021,21WS0E,YPBZ-01-092,1,92,19W016-047,
Harden,2021,21WS0E,YPBZ-01-093,1,93,19W024-042,
Harden,2021,21WS0E,YPBZ-01-094,1,94,18Y442-017,
Harden,2021,21WS0E,YPBZ-01-095,1,95,19W024-032,
Harden,2021,21WS0E,YPBZ-01-096,1,96,Illabo,
Harden,2021,21WS0E,YPBZ-02-001,2,1,Stealth,
Harden,2021,21WS0E,YPBZ-02-002,2,2,18Y1103-034,
Harden,2021,21WS0E,YPBZ-02-003,2,3,19W140-5050,
Harden,2021,21WS0E,YPBZ-02-004,2,4,18Y349-003,
Harden,2021,21WS0E,YPBZ-02-005,2,5,19W024-010,
Harden,2021,21WS0E,YPBZ-02-006,2,6,18Y1225-040,
Harden,2021,21WS0E,YPBZ-02-007,2,7,Scout,
Harden,2021,21WS0E,YPBZ-02-008,2,8,18Y1168-5014,
Harden,2021,21WS0E,YPBZ-02-009,2,9,18Y1177-022,
Harden,2021,21WS0E,YPBZ-02-010,2,10,Lancer,
Harden,2021,21WS0E,YPBZ-02-011,2,11,18Y597-5018,
Harden,2021,21WS0E,YPBZ-02-012,2,12,19W101-5015,
Harden,2021,21WS0E,YPBZ-02-013,2,13,17Y519-035,
Harden,2021,21WS0E,YPBZ-02-014,2,14,18Y1112-008,
Harden,2021,21WS0E,YPBZ-02-015,2,15,18Y1134-021,
Harden,2021,21WS0E,YPBZ-02-016,2,16,18Y345-020,
Harden,2021,21WS0E,YPBZ-02-017,2,17,18Y453-013,
Harden,2021,21WS0E,YPBZ-02-018,2,18,19W083-045,
Harden,2021,21WS0E,YPBZ-02-019,2,19,18Y1231-041,
Harden,2021,21WS0E,YPBZ-02-020,2,20,18Y449-012,
Harden,2021,21WS0E,YPBZ-02-021,2,21,19W010-025,
Harden,2021,21WS0E,YPBZ-02-022,2,22,18Y810-035,
Harden,2021,21WS0E,YPBZ-02-023,2,23,19W101-5018,
Harden,2021,21WS0E,YPBZ-02-024,2,24,17Y512-019,
Harden,2021,21WS0E,YPBZ-02-025,2,25,18Y1181-5004,
Harden,2021,21WS0E,YPBZ-02-026,2,26,19W028-001,
Harden,2021,21WS0E,YPBZ-02-027,2,27,Vixen,
Harden,2021,21WS0E,YPBZ-02-028,2,28,19W011-020,
Harden,2021,21WS0E,YPBZ-02-029,2,29,19W031-036,
Harden,2021,21WS0E,YPBZ-02-030,2,30,18Y364-006,
Harden,2021,21WS0E,YPBZ-02-031,2,31,19W016-071,
Harden,2021,21WS0E,YPBZ-02-032,2,32,18Y812-122,
Harden,2021,21WS0E,YPBZ-02-033,2,33,18Y385-018,
Harden,2021,21WS0E,YPBZ-02-034,2,34,19W020-010,
Harden,2021,21WS0E,YPBZ-02-035,2,35,18Y349-011,
Harden,2021,21WS0E,YPBZ-02-036,2,36,19W014-007,
Harden,2021,21WS0E,YPBZ-02-037,2,37,19W022-031,
Harden,2021,21WS0E,YPBZ-02-038,2,38,19W029-036,
Harden,2021,21WS0E,YPBZ-02-039,2,39,19W019-040,
Harden,2021,21WS0E,YPBZ-02-040,2,40,18Y1179-013,
Harden,2021,21WS0E,YPBZ-02-041,2,41,19W036-062,
Harden,2021,21WS0E,YPBZ-02-042,2,42,19W036-045,
Harden,2021,21WS0E,YPBZ-02-043,2,43,18Y391-007,
Harden,2021,21WS0E,YPBZ-02-044,2,44,18Y382-015,
Harden,2021,21WS0E,YPBZ-02-045,2,45,19W034-047,
Harden,2021,21WS0E,YPBZ-02-046,2,46,18Y812-058,
Harden,2021,21WS0E,YPBZ-02-047,2,47,18Y811-052,
Harden,2021,21WS0E,YPBZ-02-048,2,48,Devil,
Harden,2021,21WS0E,YPBZ-02-049,2,49,17Y497-008,
Harden,2021,21WS0E,YPBZ-02-050,2,50,18Y1210-014,
Harden,2021,21WS0E,YPBZ-02-051,2,51,18Y1145A-010,
Harden,2021,21WS0E,YPBZ-02-052,2,52,Chief CL Plus,
Harden,2021,21WS0E,YPBZ-02-053,2,53,19W017-018,
Harden,2021,21WS0E,YPBZ-02-054,2,54,19W027-015,
Harden,2021,21WS0E,YPBZ-02-055,2,55,18Y447-007,
Harden,2021,21WS0E,YPBZ-02-056,2,56,18Y460-028,
Harden,2021,21WS0E,YPBZ-02-057,2,57,19W097-003,
Harden,2021,21WS0E,YPBZ-02-058,2,58,18Y1101-004,
Harden,2021,21WS0E,YPBZ-02-059,2,59,18Y1090-025,
Harden,2021,21WS0E,YPBZ-02-060,2,60,18Y436-5011,
Harden,2021,21WS0E,YPBZ-02-061,2,61,18Y1101-006,
Harden,2021,21WS0E,YPBZ-02-062,2,62,18Y1099-011,
Harden,2021,21WS0E,YPBZ-02-063,2,63,18Y728-008,
Harden,2021,21WS0E,YPBZ-02-064,2,64,Suntop,
Harden,2021,21WS0E,YPBZ-02-065,2,65,18Y1097-012,
Harden,2021,21WS0E,YPBZ-02-066,2,66,19W088-049,
Harden,2021,21WS0E,YPBZ-02-067,2,67,18Y733-011,
Harden,2021,21WS0E,YPBZ-02-068,2,68,18Y370-020,
Harden,2021,21WS0E,YPBZ-02-069,2,69,18Y1095-013,
Harden,2021,21WS0E,YPBZ-02-070,2,70,19W244-5003,
Harden,2021,21WS0E,YPBZ-02-071,2,71,18Y1094-002,
Harden,2021,21WS0E,YPBZ-02-072,2,72,18Y344-002,
Harden,2021,21WS0E,YPBZ-02-073,2,73,18Y354-020,
Harden,2021,21WS0E,YPBZ-02-074,2,74,19W034-056,
Harden,2021,21WS0E,YPBZ-02-075,2,75,19W143-5001,
Harden,2021,21WS0E,YPBZ-02-076,2,76,19W015-014,
Harden,2021,21WS0E,YPBZ-02-077,2,77,18Y442-012,
Harden,2021,21WS0E,YPBZ-02-078,2,78,18Y1095-005,
Harden,2021,21WS0E,YPBZ-02-079,2,79,19W035-041,
Harden,2021,21WS0E,YPBZ-02-080,2,80,DS Pascal,
Harden,2021,21WS0E,YPBZ-02-081,2,81,18Y1088-004,
Harden,2021,21WS0E,YPBZ-02-082,2,82,19W207-021,
Harden,2021,21WS0E,YPBZ-02-083,2,83,18Y442-003,
Harden,2021,21WS0E,YPBZ-02-084,2,84,18Y404-002,
Harden,2021,21WS0E,YPBZ-02-085,2,85,19W068-075,
Harden,2021,21WS0E,YPBZ-02-086,2,86,18Y1145B-044,
Harden,2021,21WS0E,YPBZ-02-087,2,87,18Y380-011,
Harden,2021,21WS0E,YPBZ-02-088,2,88,Corack,
Harden,2021,21WS0E,YPBZ-02-089,2,89,18Y440-014,
Harden,2021,21WS0E,YPBZ-02-090,2,90,18Y1133-020,
Harden,2021,21WS0E,YPBZ-02-091,2,91,19W025-024,
Harden,2021,21WS0E,YPBZ-02-092,2,92,18Y811-032,
Harden,2021,21WS0E,YPBZ-02-093,2,93,18Y1255-004,
Harden,2021,21WS0E,YPBZ-02-094,2,94,19W018-051,
Harden,2021,21WS0E,YPBZ-02-095,2,95,19W007-028,
Harden,2021,21WS0E,YPBZ-02-096,2,96,Vixen,
Harden,2021,21WS0E,YPBZ-03-001,3,1,Sunmaster,
Harden,2021,21WS0E,YPBZ-03-002,3,2,19W035-062,
Harden,2021,21WS0E,YPBZ-03-003,3,3,18Y1255-034,
Harden,2021,21WS0E,YPBZ-03-004,3,4,18Y385-006,
Harden,2021,21WS0E,YPBZ-03-005,3,5,18Y382-016,
Harden,2021,21WS0E,YPBZ-03-006,3,6,18Y437-004,
Harden,2021,21WS0E,YPBZ-03-007,3,7,18Y381-011,
Harden,2021,21WS0E,YPBZ-03-008,3,8,19W243-013,
Harden,2021,21WS0E,YPBZ-03-009,3,9,19W035-066,
Harden,2021,21WS0E,YPBZ-03-010,3,10,19W101-5020,
Harden,2021,21WS0E,YPBZ-03-011,3,11,19W031-064,
Harden,2021,21WS0E,YPBZ-03-012,3,12,Spitfire,
Harden,2021,21WS0E,YPBZ-03-013,3,13,19W034-050,
Harden,2021,21WS0E,YPBZ-03-014,3,14,19W036-012,
Harden,2021,21WS0E,YPBZ-03-015,3,15,19W012-003,
Harden,2021,21WS0E,YPBZ-03-016,3,16,18Y1092-027,
Harden,2021,21WS0E,YPBZ-03-017,3,17,18Y447-012,
Harden,2021,21WS0E,YPBZ-03-018,3,18,18Y1145B-008,
Harden,2021,21WS0E,YPBZ-03-019,3,19,19W025-025,
Harden,2021,21WS0E,YPBZ-03-020,3,20,18Y1095-029,
Harden,2021,21WS0E,YPBZ-03-021,3,21,17Y513-019,
Harden,2021,21WS0E,YPBZ-03-022,3,22,19W031-013,
Harden,2021,21WS0E,YPBZ-03-023,3,23,18Y449-013,
Harden,2021,21WS0E,YPBZ-03-024,3,24,17Y488-012,
Harden,2021,21WS0E,YPBZ-03-025,3,25,18Y812-008,
Harden,2021,21WS0E,YPBZ-03-026,3,26,18Y1168-5001,
Harden,2021,21WS0E,YPBZ-03-027,3,27,19W140-5019,
Harden,2021,21WS0E,YPBZ-03-028,3,28,19W180-007,
Harden,2021,21WS0E,YPBZ-03-029,3,29,19W007-039,
Harden,2021,21WS0E,YPBZ-03-030,3,30,18Y412-001,
Harden,2021,21WS0E,YPBZ-03-031,3,31,18Y1231-035,
Harden,2021,21WS0E,YPBZ-03-032,3,32,18Y1090-023,
Harden,2021,21WS0E,YPBZ-03-033,3,33,19W122-5013,
Harden,2021,21WS0E,YPBZ-03-034,3,34,18Y1211-034,
Harden,2021,21WS0E,YPBZ-03-035,3,35,19W088-013,
Harden,2021,21WS0E,YPBZ-03-036,3,36,18Y729-008,
Harden,2021,21WS0E,YPBZ-03-037,3,37,18Y1145A-027,
Harden,2021,21WS0E,YPBZ-03-038,3,38,18Y450-011,
Harden,2021,21WS0E,YPBZ-03-039,3,39,18Y1140-005,
Harden,2021,21WS0E,YPBZ-03-040,3,40,18Y355-014,
Harden,2021,21WS0E,YPBZ-03-041,3,41,18Y345-012,
Harden,2021,21WS0E,YPBZ-03-042,3,42,18Y811-041,
Harden,2021,21WS0E,YPBZ-03-043,3,43,18Y364-001,
Harden,2021,21WS0E,YPBZ-03-044,3,44,19W013-015,
Harden,2021,21WS0E,YPBZ-03-045,3,45,18Y360-007,
Harden,2021,21WS0E,YPBZ-03-046,3,46,18Y1112-004,
Harden,2021,21WS0E,YPBZ-03-047,3,47,18Y459-011,
Harden,2021,21WS0E,YPBZ-03-048,3,48,18Y1225-006,
Harden,2021,21WS0E,YPBZ-03-049,3,49,18Y722-5015,
Harden,2021,21WS0E,YPBZ-03-050,3,50,19W021-013,
Harden,2021,21WS0E,YPBZ-03-051,3,51,19W024-080,
Harden,2021,21WS0E,YPBZ-03-052,3,52,19W004-002,
Harden,2021,21WS0E,YPBZ-03-053,3,53,19W096-004,
Harden,2021,21WS0E,YPBZ-03-054,3,54,18Y810-045,
Harden,2021,21WS0E,YPBZ-03-055,3,55,18Y460-021,
Harden,2021,21WS0E,YPBZ-03-056,3,56,18Y1132-005,
Harden,2021,21WS0E,YPBZ-03-057,3,57,17Y512-003,
Harden,2021,21WS0E,YPBZ-03-058,3,58,19W027-012,
Harden,2021,21WS0E,YPBZ-03-059,3,59,Scout,
Harden,2021,21WS0E,YPBZ-03-060,3,60,19W009-027,
Harden,2021,21WS0E,YPBZ-03-061,3,61,19W204-5053,
Harden,2021,21WS0E,YPBZ-03-062,3,62,19W083-069,
Harden,2021,21WS0E,YPBZ-03-063,3,63,19W035-021,
Harden,2021,21WS0E,YPBZ-03-064,3,64,18Y392-012,
Harden,2021,21WS0E,YPBZ-03-065,3,65,18Y447-013,
Harden,2021,21WS0E,YPBZ-03-066,3,66,Vixen,
Harden,2021,21WS0E,YPBZ-03-067,3,67,18Y1099-036,
Harden,2021,21WS0E,YPBZ-03-068,3,68,19W243-5055,
Harden,2021,21WS0E,YPBZ-03-069,3,69,18Y1097-002,
Harden,2021,21WS0E,YPBZ-03-070,3,70,18Y369-012,
Harden,2021,21WS0E,YPBZ-03-071,3,71,17Y372-030,
Harden,2021,21WS0E,YPBZ-03-072,3,72,18Y511-103,
Harden,2021,21WS0E,YPBZ-03-073,3,73,19W017-074,
Harden,2021,21WS0E,YPBZ-03-074,3,74,18Y1181-5007,
Harden,2021,21WS0E,YPBZ-03-075,3,75,19W020-004,
Harden,2021,21WS0E,YPBZ-03-076,3,76,18Y812-015,
Harden,2021,21WS0E,YPBZ-03-077,3,77,18Y438-007,
Harden,2021,21WS0E,YPBZ-03-078,3,78,18Y1177-019,
Harden,2021,21WS0E,YPBZ-03-079,3,79,18Y728-012,
Harden,2021,21WS0E,YPBZ-03-080,3,80,18Y350-015,
Harden,2021,21WS0E,YPBZ-03-081,3,81,18Y511-112,
Harden,2021,21WS0E,YPBZ-03-082,3,82,18Y460-008,
Harden,2021,21WS0E,YPBZ-03-083,3,83,17Y514-004,
Harden,2021,21WS0E,YPBZ-03-084,3,84,19W016-066,
Harden,2021,21WS0E,YPBZ-03-085,3,85,19W017-007,
Harden,2021,21WS0E,YPBZ-03-086,3,86,Condo,
Harden,2021,21WS0E,YPBZ-03-087,3,87,18Y439-001,
Harden,2021,21WS0E,YPBZ-03-088,3,88,19W140-5007,
Harden,2021,21WS0E,YPBZ-03-089,3,89,Wallup,
Harden,2021,21WS0E,YPBZ-03-090,3,90,19W015-027,
Harden,2021,21WS0E,YPBZ-03-091,3,91,18Y1095-062,
Harden,2021,21WS0E,YPBZ-03-092,3,92,Beckom,
Harden,2021,21WS0E,YPBZ-03-093,3,93,18Y392-034,
Harden,2021,21WS0E,YPBZ-03-094,3,94,19W073-010,
Harden,2021,21WS0E,YPBZ-03-095,3,95,18Y381-015,
Harden,2021,21WS0E,YPBZ-03-096,3,96,Stealth,
Harden,2021,21WS0E,YPBZ-04-001,4,1,Sunvale,
Harden,2021,21WS0E,YPBZ-04-002,4,2,18Y1088-008,
Harden,2021,21WS0E,YPBZ-04-003,4,3,18Y1138-023,
Harden,2021,21WS0E,YPBZ-04-004,4,4,18Y1225-056,
Harden,2021,21WS0E,YPBZ-04-005,4,5,19W013-037,
Harden,2021,21WS0E,YPBZ-04-006,4,6,18Y810-003,
Harden,2021,21WS0E,YPBZ-04-007,4,7,17Y473-025,
Harden,2021,21WS0E,YPBZ-04-008,4,8,18Y409-004,
Harden,2021,21WS0E,YPBZ-04-009,4,9,17Y334-020,
Harden,2021,21WS0E,YPBZ-04-010,4,10,18Y1130-023,
Harden,2021,21WS0E,YPBZ-04-011,4,11,18Y385-019,
Harden,2021,21WS0E,YPBZ-04-012,4,12,18Y442-009,
Harden,2021,21WS0E,YPBZ-04-013,4,13,19W035-028,
Harden,2021,21WS0E,YPBZ-04-014,4,14,18Y734-006,
Harden,2021,21WS0E,YPBZ-04-015,4,15,19W036-035,
Harden,2021,21WS0E,YPBZ-04-016,4,16,18Y1101-019,
Harden,2021,21WS0E,YPBZ-04-017,4,17,18Y1118-003,
Harden,2021,21WS0E,YPBZ-04-018,4,18,18Y450-022,
Harden,2021,21WS0E,YPBZ-04-019,4,19,18Y1179-031,
Harden,2021,21WS0E,YPBZ-04-020,4,20,18Y722-5002,
Harden,2021,21WS0E,YPBZ-04-021,4,21,18Y382-022,
Harden,2021,21WS0E,YPBZ-04-022,4,22,19W017-021,
Harden,2021,21WS0E,YPBZ-04-023,4,23,17Y504-020,
Harden,2021,21WS0E,YPBZ-04-024,4,24,18Y1090-019,
Harden,2021,21WS0E,YPBZ-04-025,4,25,19W034-021,
Harden,2021,21WS0E,YPBZ-04-026,4,26,18Y1210-025,
Harden,2021,21WS0E,YPBZ-04-027,4,27,18Y452-019,
Harden,2021,21WS0E,YPBZ-04-028,4,28,18Y369-008,
Harden,2021,21WS0E,YPBZ-04-029,4,29,19W018-040,
Harden,2021,21WS0E,YPBZ-04-030,4,30,18Y1099-015,
Harden,2021,21WS0E,YPBZ-04-031,4,31,19W004-013,
Harden,2021,21WS0E,YPBZ-04-032,4,32,18Y433-019,
Harden,2021,21WS0E,YPBZ-04-033,4,33,DS Pascal,
Harden,2021,21WS0E,YPBZ-04-034,4,34,18Y1094-028,
Harden,2021,21WS0E,YPBZ-04-035,4,35,18Y1140-025,
Harden,2021,21WS0E,YPBZ-04-036,4,36,18Y389-028,
Harden,2021,21WS0E,YPBZ-04-037,4,37,19W019-029,
Harden,2021,21WS0E,YPBZ-04-038,4,38,18Y1145A-114,
Harden,2021,21WS0E,YPBZ-04-039,4,39,18Y602-5046,
Harden,2021,21WS0E,YPBZ-04-040,4,40,18Y1145B-031,
Harden,2021,21WS0E,YPBZ-04-041,4,41,18Y511-104,
Harden,2021,21WS0E,YPBZ-04-042,4,42,18Y360-003,
Harden,2021,21WS0E,YPBZ-04-043,4,43,18Y1145B-048,
Harden,2021,21WS0E,YPBZ-04-044,4,44,19W009-002,
Harden,2021,21WS0E,YPBZ-04-045,4,45,19W207-5014,
Harden,2021,21WS0E,YPBZ-04-046,4,46,EGA Gregory,
Harden,2021,21WS0E,YPBZ-04-047,4,47,18Y1097-017,
Harden,2021,21WS0E,YPBZ-04-048,4,48,18Y811-004,
Harden,2021,21WS0E,YPBZ-04-049,4,49,18Y345-013,
Harden,2021,21WS0E,YPBZ-04-050,4,50,18Y1231-056,
Harden,2021,21WS0E,YPBZ-04-051,4,51,18Y1227-037,
Harden,2021,21WS0E,YPBZ-04-052,4,52,19W083-042,
Harden,2021,21WS0E,YPBZ-04-053,4,53,19W031-007,
Harden,2021,21WS0E,YPBZ-04-054,4,54,18Y433-005,
Harden,2021,21WS0E,YPBZ-04-055,4,55,18Y1092-025,
Harden,2021,21WS0E,YPBZ-04-056,4,56,18Y371-001,
Harden,2021,21WS0E,YPBZ-04-057,4,57,19W011-004,
Harden,2021,21WS0E,YPBZ-04-058,4,58,18Y460-035,
Harden,2021,21WS0E,YPBZ-04-059,4,59,18Y607-012,
Harden,2021,21WS0E,YPBZ-04-060,4,60,18Y812-043,
Harden,2021,21WS0E,YPBZ-04-061,4,61,17Y496-015,
Harden,2021,21WS0E,YPBZ-04-062,4,62,19W010-020,
Harden,2021,21WS0E,YPBZ-04-063,4,63,19W073-033,
Harden,2021,21WS0E,YPBZ-04-064,4,64,18Y360-015,
Harden,2021,21WS0E,YPBZ-04-065,4,65,19W035-019,
Harden,2021,21WS0E,YPBZ-04-066,4,66,18Y449-002,
Harden,2021,21WS0E,YPBZ-04-067,4,67,18Y450-035,
Harden,2021,21WS0E,YPBZ-04-068,4,68,19W007-016,
Harden,2021,21WS0E,YPBZ-04-069,4,69,17Y512-011,
Harden,2021,21WS0E,YPBZ-04-070,4,70,19W027-013,
Harden,2021,21WS0E,YPBZ-04-071,4,71,17Y487-014,
Harden,2021,21WS0E,YPBZ-04-072,4,72,18Y1231-053,
Harden,2021,21WS0E,YPBZ-04-073,4,73,Beckom,
Harden,2021,21WS0E,YPBZ-04-074,4,74,19W030-024,
Harden,2021,21WS0E,YPBZ-04-075,4,75,19W021-039,
Harden,2021,21WS0E,YPBZ-04-076,4,76,19W016-031,
Harden,2021,21WS0E,YPBZ-04-077,4,77,19W025-029,
Harden,2021,21WS0E,YPBZ-04-078,4,78,19W029-024,
Harden,2021,21WS0E,YPBZ-04-079,4,79,18Y379-029,
Harden,2021,21WS0E,YPBZ-04-080,4,80,19W022-038,
Harden,2021,21WS0E,YPBZ-04-081,4,81,19W007-035,
Harden,2021,21WS0E,YPBZ-04-082,4,82,18Y1276-029,
Harden,2021,21WS0E,YPBZ-04-083,4,83,19W020-036,
Harden,2021,21WS0E,YPBZ-04-084,4,84,18Y1095-068,
Harden,2021,21WS0E,YPBZ-04-085,4,85,Spitfire,
Harden,2021,21WS0E,YPBZ-04-086,4,86,18Y811-050,
Harden,2021,21WS0E,YPBZ-04-087,4,87,19W024-050,
Harden,2021,21WS0E,YPBZ-04-088,4,88,19W015-031,
Harden,2021,21WS0E,YPBZ-04-089,4,89,18Y1103-035,
Harden,2021,21WS0E,YPBZ-04-090,4,90,19W088-055,
Harden,2021,21WS0E,YPBZ-04-091,4,91,19W244-5021,
Harden,2021,21WS0E,YPBZ-04-092,4,92,18Y351-006,
Harden,2021,21WS0E,YPBZ-04-093,4,93,19W143-5010,
Harden,2021,21WS0E,YPBZ-04-094,4,94,19W140-5023,
Harden,2021,21WS0E,YPBZ-04-095,4,95,18Y812-032,
Harden,2021,21WS0E,YPBZ-04-096,4,96,Sunmaster,
Harden,2021,21WS0E,YPBZ-05-001,5,1,Illabo,
Harden,2021,21WS0E,YPBZ-05-002,5,2,19W096-001,
Harden,2021,21WS0E,YPBZ-05-003,5,3,19W207-5044,
Harden,2021,21WS0E,YPBZ-05-004,5,4,19W016-053,
Harden,2021,21WS0E,YPBZ-05-005,5,5,19W083-040,
Harden,2021,21WS0E,YPBZ-05-006,5,6,18Y345-011,
Harden,2021,21WS0E,YPBZ-05-007,5,7,19W068-005,
Harden,2021,21WS0E,YPBZ-05-008,5,8,18Y438-004,
Harden,2021,21WS0E,YPBZ-05-009,5,9,19W007-033,
Harden,2021,21WS0E,YPBZ-05-010,5,10,18Y372-018,
Harden,2021,21WS0E,YPBZ-05-011,5,11,19W014-018,
Harden,2021,21WS0E,YPBZ-05-012,5,12,18Y457-021,
Harden,2021,21WS0E,YPBZ-05-013,5,13,18Y1099-029,
Harden,2021,21WS0E,YPBZ-05-014,5,14,18Y450-046,
Harden,2021,21WS0E,YPBZ-05-015,5,15,19W016-004,
